evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
PMID:39981988,literature,PubMed,39981988,https://pubmed.ncbi.nlm.nih.gov/39981988/,10.1002/mnfr.202400806,39981988,"Nutraceutical Blends Promote Weight Loss, Inflammation Reduction, and Better Sleep: The Role of Faecalibacterium prausnitzii in Overweight Adults-A Double-Blind Trial.",2025,Molecular nutrition & food research,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39914371,literature,PubMed,39914371,https://pubmed.ncbi.nlm.nih.gov/39914371/,10.1159/000541711,39914371,Breastfeeding and Health Benefits for the Mother-Infant Dyad: A Perspective on Human Milk Microbiota.,2025,Annals of nutrition & metabolism,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39710683,literature,PubMed,39710683,https://pubmed.ncbi.nlm.nih.gov/39710683/,10.1186/s13098-024-01561-z,39710683,Understanding the complex function of gut microbiota: its impact on the pathogenesis of obesity and beyond: a comprehensive review.,2024,Diabetology & metabolic syndrome,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39656675,literature,PubMed,39656675,https://pubmed.ncbi.nlm.nih.gov/39656675/,10.1111/1750-3841.17564,39656675,Polysaccharides from fermented garlic attenuate high-fat diet-induced obesity in mice through gut microbes.,2024,Journal of food science,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39503979,literature,PubMed,39503979,https://pubmed.ncbi.nlm.nih.gov/39503979/,10.1007/s12602-024-10395-0,39503979,Synbiotic Effects of Lacticaseibacillus paracasei K56 and Prebiotics on the Intestinal Microecology of Children with Obesity.,2025,Probiotics and antimicrobial proteins,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39400776,literature,PubMed,39400776,https://pubmed.ncbi.nlm.nih.gov/39400776/,10.1186/s13568-024-01769-2,39400776,Impact of bariatric surgery on gut microbiota composition in obese patients compared to healthy controls.,2024,AMB Express,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39200335,literature,PubMed,39200335,https://pubmed.ncbi.nlm.nih.gov/39200335/,10.3390/biomedicines12081871,39200335,The Role of Fecal Microbiota Transplantation (FMT) in the Management of Metabolic Diseases in Humans: A Narrative Review.,2024,Biomedicines,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39125666,literature,PubMed,39125666,https://pubmed.ncbi.nlm.nih.gov/39125666/,10.3390/ijms25158098,39125666,Metabolic Syndrome and Psoriasis: Pivotal Roles of Chronic Inflammation and Gut Microbiota.,2024,International journal of molecular sciences,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39064763,literature,PubMed,39064763,https://pubmed.ncbi.nlm.nih.gov/39064763/,10.3390/nu16142321,39064763,Impact of a Fruit-Vegetable Preparation Fortified with Potato Starch Resistant Dextrin on Selected Health Indicators in Overweight Children.,2024,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:38946112,literature,PubMed,38946112,https://pubmed.ncbi.nlm.nih.gov/38946112/,10.1111/1751-7915.14520,38946112,Role of breastfeeding in disease prevention.,2024,Microbial biotechnology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:38940505,literature,PubMed,38940505,https://pubmed.ncbi.nlm.nih.gov/38940505/,10.1128/cmr.00045-23,38940505,Role of the intestinal microbiota in contributing to weight disorders and associated comorbidities.,2024,Clinical microbiology reviews,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:38744950,literature,PubMed,38744950,https://pubmed.ncbi.nlm.nih.gov/38744950/,10.1038/s41598-024-61130-2,38744950,"Effect of weight loss program using prebiotics and probiotics on body composition, physique, and metabolic products: longitudinal intervention study.",2024,Scientific reports,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:38612951,literature,PubMed,38612951,https://pubmed.ncbi.nlm.nih.gov/38612951/,10.3390/nu16070917,38612951,Effects of Soluble Dextrin Fiber from Potato Starch on Body Weight and Associated Gut Dysbiosis Are Evident in Western Diet-Fed Mice but Not in Overweight/Obese Children.,2024,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:38068829,literature,PubMed,38068829,https://pubmed.ncbi.nlm.nih.gov/38068829/,10.3390/nu15234971,38068829,Combating Obesity: Harnessing the Synergy of Postbiotics and Prebiotics for Enhanced Lipid Excretion and Microbiota Regulation.,2023,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37840104,literature,PubMed,37840104,https://pubmed.ncbi.nlm.nih.gov/37840104/,10.1007/s11154-023-09843-z,37840104,Non-alcoholic fatty liver disease and gut microbial dysbiosis- underlying mechanisms and gut microbiota mediated treatment strategies.,2023,Reviews in endocrine & metabolic disorders,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37810928,literature,PubMed,37810928,https://pubmed.ncbi.nlm.nih.gov/37810928/,10.3389/fnut.2023.1237237,37810928,Morel (Morchella spp.) intake alters gut microbial community and short-chain fatty acid profiles in mice.,2023,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37724572,literature,PubMed,37724572,https://pubmed.ncbi.nlm.nih.gov/37724572/,10.1080/10408398.2023.2257782,37724572,Dairy products and constituents: a review of their effects on obesity and related metabolic diseases.,2024,Critical reviews in food science and nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37571301,literature,PubMed,37571301,https://pubmed.ncbi.nlm.nih.gov/37571301/,10.3390/nu15153365,37571301,Dietary Fat Modulation of Gut Microbiota and Impact on Regulatory Pathways Controlling Food Intake.,2023,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37562188,literature,PubMed,37562188,https://pubmed.ncbi.nlm.nih.gov/37562188/,10.1016/j.nut.2023.112111,37562188,Does gut microbiota affect the success of weight loss? Evidence and speculation.,2023,"Nutrition (Burbank, Los Angeles County, Calif.)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37513229,literature,PubMed,37513229,https://pubmed.ncbi.nlm.nih.gov/37513229/,10.3390/molecules28145357,37513229,Weight Loss Supplements.,2023,"Molecules (Basel, Switzerland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37503494,literature,PubMed,37503494,https://pubmed.ncbi.nlm.nih.gov/37503494/,10.7759/cureus.40948,37503494,Exploring the Impact of the Gut Microbiome on Obesity and Weight Loss: A Review Article.,2023,Cureus,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36943206,literature,PubMed,36943206,https://pubmed.ncbi.nlm.nih.gov/36943206/,10.23736/S2724-5985.23.03379-X,36943206,Association between intestinal microflora and obesity.,2024,Minerva gastroenterology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36768984,literature,PubMed,36768984,https://pubmed.ncbi.nlm.nih.gov/36768984/,10.3390/ijms24032665,36768984,Fermented Foods in the Management of Obesity: Mechanisms of Action and Future Challenges.,2023,International journal of molecular sciences,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36687706,literature,PubMed,36687706,https://pubmed.ncbi.nlm.nih.gov/36687706/,10.3389/fnut.2022.988529,36687706,Maternal prebiotic supplementation impacts colitis development in offspring mice.,2022,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36530587,literature,PubMed,36530587,https://pubmed.ncbi.nlm.nih.gov/36530587/,10.2147/DMSO.S378396,36530587,Microbiome-Targeted Therapies as an Adjunct to Traditional Weight Loss Interventions: A Systematic Review and Meta-Analysis.,2022,"Diabetes, metabolic syndrome and obesity : targets and therapy",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36281657,literature,PubMed,36281657,https://pubmed.ncbi.nlm.nih.gov/36281657/,10.1039/d2fo02185d,36281657,Algal polysaccharides and derivatives as potential therapeutics for obesity and related metabolic diseases.,2022,Food & function,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35807808,literature,PubMed,35807808,https://pubmed.ncbi.nlm.nih.gov/35807808/,10.3390/nu14132627,35807808,Prolonged Isolated Soluble Dietary Fibre Supplementation in Overweight and Obese Patients: A Systematic Review with Meta-Analysis of Randomised Controlled Trials.,2022,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35531940,literature,PubMed,35531940,https://pubmed.ncbi.nlm.nih.gov/35531940/,10.1080/10408398.2022.2067116,35531940,Gut microbiota in bariatric surgery.,2023,Critical reviews in food science and nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35278043,literature,PubMed,35278043,https://pubmed.ncbi.nlm.nih.gov/35278043/,10.1002/jcsm.12964,35278043,Gut microbes and muscle function: can probiotics make our muscles stronger?,2022,"Journal of cachexia, sarcopenia and muscle",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35108450,literature,PubMed,35108450,https://pubmed.ncbi.nlm.nih.gov/35108450/,10.1002/mnfr.202100653,35108450,Diets Containing Egg or Whey Protein and Inulin Fiber Improve Energy Balance and Modulate Gut Microbiota in Exercising Obese Rats.,2022,Molecular nutrition & food research,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:34959933,literature,PubMed,34959933,https://pubmed.ncbi.nlm.nih.gov/34959933/,10.3390/nu13124376,34959933,"A Comprehensive Review of Hass Avocado Clinical Trials, Observational Studies, and Biological Mechanisms.",2021,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41898729,literature,PubMed,41898729,https://pubmed.ncbi.nlm.nih.gov/41898729/,10.3390/ijms27062875,41898729,Dietary Supplementation of L-Carnosine Attenuates High Starch-Induced Disorders of Carbohydrate and Lipid Metabolisms in Zebrafish.,2026,International journal of molecular sciences,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41553723,literature,PubMed,41553723,https://pubmed.ncbi.nlm.nih.gov/41553723/,10.1152/ajpendo.00488.2025,41553723,"Postbiotic gut bacteria site-specific immunomodulators improve liver steatosis, inflammation, and fibrosis in obese mice with MASLD.",2026,American journal of physiology. Endocrinology and metabolism,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41524907,literature,PubMed,41524907,https://pubmed.ncbi.nlm.nih.gov/41524907/,10.1007/s00394-025-03873-w,41524907,A multifaceted lifestyle program for weight loss in overweight adults: evidence from a randomised clinical trial.,2026,European journal of nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41430243,literature,PubMed,41430243,https://pubmed.ncbi.nlm.nih.gov/41430243/,10.1186/s12937-025-01270-x,41430243,"The effect of a sustainable diet and time-restricted eating and probiotic in heart failure with reduced ejection fraction patients: study protocol for a randomized, double-blind, and placebo-controlled trial.",2025,Nutrition journal,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41410828,literature,PubMed,41410828,https://pubmed.ncbi.nlm.nih.gov/41410828/,10.1007/s11695-025-08437-9,41410828,Role of Lactobacillus Johnsonii in Gastroesophageal Reflux Disease in Obese Mice Following Sleeve Gastrectomy.,2026,Obesity surgery,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41368199,literature,PubMed,41368199,https://pubmed.ncbi.nlm.nih.gov/41368199/,10.1016/j.obpill.2025.100209,41368199,Dietary supplement considerations during glucagon-like Peptide-1 receptor agonist treatment: A narrative review.,2025,Obesity pillars,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41205303,literature,PubMed,41205303,https://pubmed.ncbi.nlm.nih.gov/41205303/,10.1016/j.micres.2025.128393,41205303,Bacteroides acidifaciens alleviates high-fat diet-induced obesity-related osteoporosis by regulating gut microbiota and bile acid metabolism via the gut-bone axis.,2026,Microbiological research,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41150739,literature,PubMed,41150739,https://pubmed.ncbi.nlm.nih.gov/41150739/,10.3390/cimb47100791,41150739,Switching from a High-Fat to a Regular Chow Diet Improves Obesity Progression in Mice.,2025,Current issues in molecular biology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41061287,literature,PubMed,41061287,https://pubmed.ncbi.nlm.nih.gov/41061287/,10.1016/j.phymed.2025.157314,41061287,"Theaflavins in black tea ameliorate high-fat diet-induced obesity and inflammation via gut microbiota, AMPK-mediated metabolism, and NF-&#954;B pathway.",2025,Phytomedicine : international journal of phytotherapy and phytopharmacology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41003008,literature,PubMed,41003008,https://pubmed.ncbi.nlm.nih.gov/41003008/,10.3390/metabo15090624,41003008,Dietary Modulation of Metabolic Health: From Bioactive Compounds to Personalized Nutrition.,2025,Metabolites,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40902730,literature,PubMed,40902730,https://pubmed.ncbi.nlm.nih.gov/40902730/,10.1016/j.tjnut.2025.08.026,40902730,Can Probiotics Influence Adaptive Thermogenesis Induced by Continuous Energy Restriction after a 12-Week Intervention in Adult Males Living with Obesity? A Secondary Analysis of a Randomized Clinical Trial (S&#227;o Paulo Clinical Study of Obesity and Intestinal Microbiota).,2025,The Journal of nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40895654,literature,PubMed,40895654,https://pubmed.ncbi.nlm.nih.gov/40895654/,10.7759/cureus.89207,40895654,Recent Trends in the Prevention and Management of Obesity Among Adults: A Systematic Review.,2025,Cureus,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40772021,literature,PubMed,40772021,https://pubmed.ncbi.nlm.nih.gov/40772021/,10.1002/fsn3.70728,40772021,The Effect of Probiotics on the Improvement of Body Weight and Fat.,2025,Food science & nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40772014,literature,PubMed,40772014,https://pubmed.ncbi.nlm.nih.gov/40772014/,10.1002/fsn3.70592,40772014,"Erchen Decoction Offers Health Benefits in Regulating Obesity: Component Analysis, Network Pharmacology, and Experiment Verification.",2025,Food science & nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40736492,literature,PubMed,40736492,https://pubmed.ncbi.nlm.nih.gov/40736492/,,40736492,Top 20 Research Studies of 2024 for Primary Care Physicians.,2025,American family physician,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40642833,literature,PubMed,40642833,https://pubmed.ncbi.nlm.nih.gov/40642833/,10.1111/dom.16599,40642833,Quantitative analysis of the efficacy characteristics and influencing factors of weight loss drugs in children and adolescents.,2025,"Diabetes, obesity & metabolism",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40616774,literature,PubMed,40616774,https://pubmed.ncbi.nlm.nih.gov/40616774/,10.1007/s12602-025-10639-7,40616774,Synergistic Effects of Pediococcus pentosaceus E24-168 and Exercise on Obesity-Related Dysfunctions and Anxiety in High-Fat Diet-Induced Obese Mice.,2026,Probiotics and antimicrobial proteins,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40572100,literature,PubMed,40572100,https://pubmed.ncbi.nlm.nih.gov/40572100/,10.3390/microorganisms13061211,40572100,Alleviation of Adipose Tissue Inflammation and Obesity Suppression by a Probiotic Strain That Induces GLP-1 Secretion.,2025,Microorganisms,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40557185,literature,PubMed,40557185,https://pubmed.ncbi.nlm.nih.gov/40557185/,10.31138/mjr.030624.dra,40557185,Dietary Recommendations from the Moroccan Society for Rheumatology (SMR) for Patients with Chronic Inflammatory Rheumatic Diseases.,2025,Mediterranean journal of rheumatology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40460250,literature,PubMed,40460250,https://pubmed.ncbi.nlm.nih.gov/40460250/,10.1080/17446651.2025.2512551,40460250,Gut microbiota alterations and their role in the pathophysiology of obesity following bariatric surgery.,2025,Expert review of endocrinology & metabolism,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40416368,literature,PubMed,40416368,https://pubmed.ncbi.nlm.nih.gov/40416368/,10.3389/fnut.2025.1542145,40416368,"Effect of Bacillus coagulans BC99 supplementation on body weight and gut microbiota in overweight and obese individual: a randomized, double-blind, placebo-controlled study.",2025,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40269059,literature,PubMed,40269059,https://pubmed.ncbi.nlm.nih.gov/40269059/,10.1038/s41598-025-96893-9,40269059,"Gut microbiota diversity in obese rats treated with intermittent fasting, probiotic-fermented camel milk with or without dates and their combinations.",2025,Scientific reports,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40178689,literature,PubMed,40178689,https://pubmed.ncbi.nlm.nih.gov/40178689/,10.1186/s40643-025-00861-0,40178689,Phycochemistry and pharmacological significance of filamentous cyanobacterium Spirulina sp.,2025,Bioresources and bioprocessing,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40099634,literature,PubMed,40099634,https://pubmed.ncbi.nlm.nih.gov/40099634/,10.1097/BOR.0000000000001090,40099634,Nutritional guidance in spondyloarthritis: confronting the evidence gap.,2025,Current opinion in rheumatology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39997695,literature,PubMed,39997695,https://pubmed.ncbi.nlm.nih.gov/39997695/,10.3390/metabo15020070,39997695,Synergistic Effects of Probiotics and Lifestyle Interventions on Intestinal Microbiota Composition and Clinical Outcomes in Obese Adults.,2025,Metabolites,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39988008,literature,PubMed,39988008,https://pubmed.ncbi.nlm.nih.gov/39988008/,10.1016/j.bbi.2025.02.014,39988008,Oleoylethanolamide-producing Lactobacillus paracasei F19 improves metabolic and behavioral disorders by restoring intestinal permeability and microbiota-gut-brain axis in high-fat diet-induced obese male mice.,2025,"Brain, behavior, and immunity",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41961895,literature,PubMed,41961895,https://pubmed.ncbi.nlm.nih.gov/41961895/,10.1111/jpc.70344,41961895,"Effects of Probiotic and Synbiotic Supplementation on Metabolic and Hepatic Outcomes in Children and Adolescents With Obesity, Including Those With Obesity-Related Metabolic Dysfunction-Associated Steatotic Liver Disease: A Systematic Review and Meta-Analysis.",2026,Journal of paediatrics and child health,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41871887,literature,PubMed,41871887,https://pubmed.ncbi.nlm.nih.gov/41871887/,10.1111/jog.70244,41871887,Effects of Nutritional Supplement Intake on Pregnancy Outcomes in Overweight and Obese Women: A Systematic Review and Meta-Analysis.,2026,The journal of obstetrics and gynaecology research,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41599863,literature,PubMed,41599863,https://pubmed.ncbi.nlm.nih.gov/41599863/,10.3390/nu18020250,41599863,"Efficacy and Safety of CKDB-322, a Combination of Lactiplantibacillus plantarum Q180 and Phaeodactylum tricornutum, for Reducing Body Fat and Abdominal Adiposity in Overweight Adults.",2026,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41512635,literature,PubMed,41512635,https://pubmed.ncbi.nlm.nih.gov/41512635/,10.1016/j.clnu.2025.106560,41512635,"Effects of a novel synbiotic intervention on abdominal visceral fat reductions and gut microbiota in overweight and obese adults: A randomized, double-blind, placebo-controlled trial.",2026,"Clinical nutrition (Edinburgh, Scotland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41410576,literature,PubMed,41410576,https://pubmed.ncbi.nlm.nih.gov/41410576/,10.1039/d5fo01687h,41410576,"Daily mango (Mangifera indica L.) consumption supplemented with probiotics differentially modulates inflammation and cognitive function in individuals with overweight or obesity: a placebo-controlled, double-blind, and randomized trial.",2026,Food & function,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41022286,literature,PubMed,41022286,https://pubmed.ncbi.nlm.nih.gov/41022286/,10.1016/j.advnut.2025.100526,41022286,Probiotics and Synbiotics Supplementation Reduce Inflammatory Cytokines in Individuals with Prediabetes and Type 2 Diabetes Mellitus: Findings from a Systematic Review Meta-analysis.,2025,"Advances in nutrition (Bethesda, Md.)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40951500,literature,PubMed,40951500,https://pubmed.ncbi.nlm.nih.gov/40951500/,10.52225/narra.v5i2.1562,40951500,Probiotic Lactobacillus sp. as a strategy for modulation of non-comorbid obesity: A systematic meta-analysis and GRADE assessment of randomized controlled trials.,2025,Narra J,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40827948,literature,PubMed,40827948,https://pubmed.ncbi.nlm.nih.gov/40827948/,10.1530/EC-25-0219,40827948,Long-term efficacy of dapagliflozin combined with Bifidobacterium triple viable tablets on metabolic syndrome and gut microbiota in overweight/obese patients with type 2 diabetes.,2025,Endocrine connections,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40647296,literature,PubMed,40647296,https://pubmed.ncbi.nlm.nih.gov/40647296/,10.3390/nu17132193,40647296,Impact of Probiotic/Synbiotic Supplementation on Post-Bariatric Surgery Anthropometric and Cardiometabolic Outcomes: An Updated Systematic Review and Meta-Analysis of Randomized Controlled Trials.,2025,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40637175,literature,PubMed,40637175,https://pubmed.ncbi.nlm.nih.gov/40637175/,10.1002/14651858.CD015875,40637175,Gut microbiome-based interventions for the management of obesity in children and adolescents aged up to 19 years.,2025,The Cochrane database of systematic reviews,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40484149,literature,PubMed,40484149,https://pubmed.ncbi.nlm.nih.gov/40484149/,10.1016/j.bbi.2025.06.002,40484149,Add-on probiotics for inflammatory depression - A double-blind randomized placebo-controlled trial.,2025,"Brain, behavior, and immunity",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40409234,literature,PubMed,40409234,https://pubmed.ncbi.nlm.nih.gov/40409234/,10.1016/j.clnu.2025.05.005,40409234,Effects of multi-strain probiotics supplementation on body adiposity and metabolic profile in individuals with hypertension and overweight following an energy-restricted diet: A randomized clinical trial.,2025,"Clinical nutrition (Edinburgh, Scotland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40385498,literature,PubMed,40385498,https://pubmed.ncbi.nlm.nih.gov/40385498/,10.1007/s40200-025-01632-6,40385498,"Effects of multi-strain synbiotic supplementation on liver enzymes, insulin resistance, anthropometric, and inflammatory indices in overweight and obese adults with fatty liver and diabetes: a randomized controlled trial.",2025,Journal of diabetes and metabolic disorders,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40214965,literature,PubMed,40214965,https://pubmed.ncbi.nlm.nih.gov/40214965/,10.1007/s42000-025-00649-z,40214965,Comparative evaluation of dulaglutide alone vs. dulaglutide combined with probiotics on cardiovascular risk factors in T2DM.,2025,"Hormones (Athens, Greece)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39984625,literature,PubMed,39984625,https://pubmed.ncbi.nlm.nih.gov/39984625/,10.1038/s41598-025-90820-8,39984625,Effects of oral supplementation of probiotics on body weight and visceral fat in obese patients: a meta-analysis and systematic review.,2025,Scientific reports,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39940263,literature,PubMed,39940263,https://pubmed.ncbi.nlm.nih.gov/39940263/,10.3390/nu17030405,39940263,Changes in Hormonal Profile and Body Mass Index in Women with Polycystic Ovary Syndrome After Probiotic Intake: A 12-Week Placebo-Controlled and Randomized Clinical Study.,2025,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39636391,literature,PubMed,39636391,https://pubmed.ncbi.nlm.nih.gov/39636391/,10.1007/s00404-024-07833-3,39636391,"Six-month randomized, placebo controlled trial of synbiotic supplementation in women with polycystic ovary syndrome undergoing lifestyle modifications.",2025,Archives of gynecology and obstetrics,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39594072,literature,PubMed,39594072,https://pubmed.ncbi.nlm.nih.gov/39594072/,10.3390/foods13223655,39594072,Modulation of Serum Metabolic Profiles by Bifidobacterium breve BBr60 in Obesity: A Randomized Controlled Trial.,2024,"Foods (Basel, Switzerland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39574069,literature,PubMed,39574069,https://pubmed.ncbi.nlm.nih.gov/39574069/,10.1186/s12916-024-03744-x,39574069,Strategic interventions in clinical randomized trials for metabolic dysfunction-associated steatotic liver disease (MASLD) and obesity in the pediatric population: a systematic review with meta-analysis and bibliometric analysis.,2024,BMC medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
