evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
NCT:NCT02608983,clinical_trial,ClinicalTrials.gov,NCT02608983,https://clinicaltrials.gov/study/NCT02608983,,,Hydrocolloids as Functional Food Ingredients for Gut Health,2010,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT05405205,clinical_trial,ClinicalTrials.gov,NCT05405205,https://clinicaltrials.gov/study/NCT05405205,,,Effect of Synbiotic L. Fermentum Strains on Body Fat Mass,2021,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT05255367,clinical_trial,ClinicalTrials.gov,NCT05255367,https://clinicaltrials.gov/study/NCT05255367,,,Effect of (Poly)Phenolic on Cardiometabolic Risk of Postmenopausal Women,2022,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT02355210,clinical_trial,ClinicalTrials.gov,NCT02355210,https://clinicaltrials.gov/study/NCT02355210,,,Use of a Novel Synbiotic to Change Human Gut Bacteria and Improve Health in Obese Adults,2013,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT03051399,clinical_trial,ClinicalTrials.gov,NCT03051399,https://clinicaltrials.gov/study/NCT03051399,,,Clinical Evaluation of the Effects of EpiCor on Digestive Comfort,2015,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT03800277,clinical_trial,ClinicalTrials.gov,NCT03800277,https://clinicaltrials.gov/study/NCT03800277,,,Effect of Cranberry and Agaves Extract on Microbiota and Intestinal Health,2018,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT01913678,clinical_trial,ClinicalTrials.gov,NCT01913678,https://clinicaltrials.gov/study/NCT01913678,,,The Effect of Dairy Fat and Inulin on Fasting Induced Adipose Factor (FIAF) Blood Concentrations,2013,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT06192693,clinical_trial,ClinicalTrials.gov,NCT06192693,https://clinicaltrials.gov/study/NCT06192693,,,Fecal Microbiota Transfer to Improve Diabetes Control Post-bariatric Surgery,2024,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT04130321,clinical_trial,ClinicalTrials.gov,NCT04130321,https://clinicaltrials.gov/study/NCT04130321,,,Demonstration of the Prebiotic-like Effects of Camu-camu Consumption Against Obesity-related Disorders in Humans,2020,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT03322449,clinical_trial,ClinicalTrials.gov,NCT03322449,https://clinicaltrials.gov/study/NCT03322449,,,"APOA2 Gene, Diet, Inflammation and Gut Health",2017,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT05671731,clinical_trial,ClinicalTrials.gov,NCT05671731,https://clinicaltrials.gov/study/NCT05671731,,,Combining Prebiotic and Diet/Physical Activity Educational Program Effects on Body Composition and Intestinal Microbiota in Children,2012,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT06795607,clinical_trial,ClinicalTrials.gov,NCT06795607,https://clinicaltrials.gov/study/NCT06795607,,,Effect of the Probiotic SF68® on Body Composition and Low-to-moderate Cardiovascular Risk,2024,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT01870544,clinical_trial,ClinicalTrials.gov,NCT01870544,https://clinicaltrials.gov/study/NCT01870544,,,"Does Weight Loss Surgery and Probiotic Supplementation Lead to a ""Lean"" Gut Microbiota?",2013,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT01620125,clinical_trial,ClinicalTrials.gov,NCT01620125,https://clinicaltrials.gov/study/NCT01620125,,,Metabolic Control Before and After Supplementation With Lactobacillus Reuteri DSM 17938 in Type 2 Diabetes Patients,2012,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT06305650,clinical_trial,ClinicalTrials.gov,NCT06305650,https://clinicaltrials.gov/study/NCT06305650,,,Probiotic Influence on Obesity-Related Lipidemia,2024,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT05002153,clinical_trial,ClinicalTrials.gov,NCT05002153,https://clinicaltrials.gov/study/NCT05002153,,,The Role of Microbiome in Recurrent Obesity,2022,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT02893943,clinical_trial,ClinicalTrials.gov,NCT02893943,https://clinicaltrials.gov/study/NCT02893943,,,Impact of Probiotics on Weight Control and Body Composition in Overweight and Obese Individuals,2017,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT04962633,clinical_trial,ClinicalTrials.gov,NCT04962633,https://clinicaltrials.gov/study/NCT04962633,,,Dietary Intervention With Probiotic Pasta and Evaluation of the Effects on Metabolic and Inflammatory Status,2022,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT02768818,clinical_trial,ClinicalTrials.gov,NCT02768818,https://clinicaltrials.gov/study/NCT02768818,,,Modulation of the Intestinal Flora With the Probiotic VIVOMIXX™ in Pregnant Women at Risk of Metabolic Complications,2016,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT05949255,clinical_trial,ClinicalTrials.gov,NCT05949255,https://clinicaltrials.gov/study/NCT05949255,,,Probiotics and Insulin Resistance in Obese Asthmatics,2024,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT02448940,clinical_trial,ClinicalTrials.gov,NCT02448940,https://clinicaltrials.gov/study/NCT02448940,,,The Effect of Supplementation With Species of Lactobacillus on Anthropometric Measurements,2014,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT06964932,clinical_trial,ClinicalTrials.gov,NCT06964932,https://clinicaltrials.gov/study/NCT06964932,,,Probiotics in Obesity Management,2025,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT06780007,clinical_trial,ClinicalTrials.gov,NCT06780007,https://clinicaltrials.gov/study/NCT06780007,,,Weight Loss Effect of Akkermansia Muciniphila in Obese Patients,2025,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT01240018,clinical_trial,ClinicalTrials.gov,NCT01240018,https://clinicaltrials.gov/study/NCT01240018,,,ProSat - Long Term Effect of Probiotics on Satiety,2009,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT01922791,clinical_trial,ClinicalTrials.gov,NCT01922791,https://clinicaltrials.gov/study/NCT01922791,,,Nutrition and Pregnancy Intervention Study,2013,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT03994055,clinical_trial,ClinicalTrials.gov,NCT03994055,https://clinicaltrials.gov/study/NCT03994055,,,Effect of an Anti-inflammatory Diet on Patients With Cervical Cancer,2018,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT04884776,clinical_trial,ClinicalTrials.gov,NCT04884776,https://clinicaltrials.gov/study/NCT04884776,,,Modulation of Gut Microbiota to Enhance Health and Immunity,2021,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT03883191,clinical_trial,ClinicalTrials.gov,NCT03883191,https://clinicaltrials.gov/study/NCT03883191,,,Effect of a Three Combined Probiotics Supplementation on Weight Loss in Obese/Overweight Children,2017,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT03261466,clinical_trial,ClinicalTrials.gov,NCT03261466,https://clinicaltrials.gov/study/NCT03261466,,,BIFI-OBESE: Clinical Trial in Paediatric Obesity,2013,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT00164099,clinical_trial,ClinicalTrials.gov,NCT00164099,https://clinicaltrials.gov/study/NCT00164099,,,The Role of Synbiotics in Reducing Post-Operative Infections in Patients Undergoing Cardiac Surgery: A Pilot Study,2005,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT04507867,clinical_trial,ClinicalTrials.gov,NCT04507867,https://clinicaltrials.gov/study/NCT04507867,,,Effect of a NSS to Reduce Complications in Patients With Covid-19 and Comorbidities in Stage III,2020,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT01106924,clinical_trial,ClinicalTrials.gov,NCT01106924,https://clinicaltrials.gov/study/NCT01106924,,,Effects of a Probiotic on Body Weight,2010,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT04136587,clinical_trial,ClinicalTrials.gov,NCT04136587,https://clinicaltrials.gov/study/NCT04136587,,,The Bacterial Secretome in IBD,2019,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT04863313,clinical_trial,ClinicalTrials.gov,NCT04863313,https://clinicaltrials.gov/study/NCT04863313,,,Effect of a Probiotic on the Glycemic Profile and the Fecal Microbiota of Prediabetic Subjects (PREDIABETCARE),2021,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT04685057,clinical_trial,ClinicalTrials.gov,NCT04685057,https://clinicaltrials.gov/study/NCT04685057,,,Probiotic Treatment for Prader-Willi Syndrome,2021,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT06327919,clinical_trial,ClinicalTrials.gov,NCT06327919,https://clinicaltrials.gov/study/NCT06327919,,,Effects of Probiotic Supplementation With Weight Reducing Plan in Patients With Food Addiction and Weight Regain After Bariatric Surgery,2022,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT06815926,clinical_trial,ClinicalTrials.gov,NCT06815926,https://clinicaltrials.gov/study/NCT06815926,,,Clinical Trial to Evaluate the Effect of a Probiotic Product on Weight,2025,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT01650025,clinical_trial,ClinicalTrials.gov,NCT01650025,https://clinicaltrials.gov/study/NCT01650025,,,"Effects of VSL#3 on Metabolic, Endocrine, Lipidomic and Inflammatory Parameters of Pediatric Patients With BMI>90°",2012,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT06987279,clinical_trial,ClinicalTrials.gov,NCT06987279,https://clinicaltrials.gov/study/NCT06987279,,,Lactobacillus Plantarum and Hormonal Regulation in Obese Women,2025,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT06729671,clinical_trial,ClinicalTrials.gov,NCT06729671,https://clinicaltrials.gov/study/NCT06729671,,,A Probiotic Strategy for Antipsychotic-induced Metabolic Dysfunction,2024,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT06786052,clinical_trial,ClinicalTrials.gov,NCT06786052,https://clinicaltrials.gov/study/NCT06786052,,,EXploratory Study on Postprandial Energy Metabolism,2025,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT04985877,clinical_trial,ClinicalTrials.gov,NCT04985877,https://clinicaltrials.gov/study/NCT04985877,,,Effect of Fermented Milk Containing Lactobacillus Casei Strain Shirota in Sarcopenia Elderly,2021,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT07448220,clinical_trial,ClinicalTrials.gov,NCT07448220,https://clinicaltrials.gov/study/NCT07448220,,,Study on the Efficacy of Probiotics in the Treatment of Childhood Obesity and Their Effects on Gut Microbiota,2023,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT03287726,clinical_trial,ClinicalTrials.gov,NCT03287726,https://clinicaltrials.gov/study/NCT03287726,,,What is the Impact of Probiotics on Weight Loss Maintenance in Individuals With Obesity?,2017,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT06554314,clinical_trial,ClinicalTrials.gov,NCT06554314,https://clinicaltrials.gov/study/NCT06554314,,,Effect of Probiotics on Regulating Gut Health and Blood Lipid in Adults,2024,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search,2026-05-26
NCT:NCT05882149,clinical_trial,ClinicalTrials.gov,NCT05882149,https://clinicaltrials.gov/study/NCT05882149,,,Single Strain Probiotic,2023,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search_supplement,2026-06-06
